DISTRITO_COD;DISTRITO_DESC;ORGANISMO_DESC;ACTIVIDAD_DESC;GRUPO_DESC;INFANTIL;NIÑEZ;ADOLESCENCIA;JOVEN ADULTO;ADULTO;ADULTO MAYOR;NUM_MAXIMO_ASISTENTES;NUM_PLAZAS_OCUPADAS;NUM_PLAZAS_LIBRES;DURACION_ACTIVIDAD_LUNES;HORA_INICIO_LUNES;DURACION_ACTIVIDAD_MARTES;HORA_INICIO_MARTES;DURACION_ACTIVIDAD_MIERCOLES;HORA_INICIO_MIERCOLES;DURACION_ACTIVIDAD_JUEVES;HORA_INICIO_JUEVES;DURACION_ACTIVIDAD_VIERNES;HORA_INICIO_VIERNES;DURACION_ACTIVIDAD_SABADO;HORA_INICIO_SABADO;DURACION_ACTIVIDAD_DOMINGO;HORA_INICIO_DOMINGO
11;CARABANCHEL;C.C. BLASCO IBAÑEZ;YOGUILATES;1;0;0;1;1;1;1;16;16;0;;;;;;;;;1 hora, 30 min;11:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;ALEMAN;1;0;0;1;1;1;1;12;12;0;2 horas;19:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;ARQUEOLOGIA;1;0;0;1;1;1;1;16;15;1;;;;;2 horas;17:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;HISTORIA DEL ARTE;1;0;0;1;1;1;1;16;15;1;2 horas;9:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;HISTORIA DEL ARTE;2;0;0;1;1;1;1;16;16;0;2 horas;11:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;HISTORIA DEL ARTE;3;0;0;1;1;1;1;16;16;0;;;;;;;;;2 horas;18:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;HISTORIA DEL ARTE;1;1;1;0;0;0;0;14;14;0;;;;;;;;;1 hora, 30 min;17:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILE EN LINEA;1;0;0;1;1;1;1;20;19;1;;;;;;;;;2 horas;11:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILE MODERNO;1;1;1;1;0;0;0;16;16;0;;;;;;;;;1 hora;17:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILE MODERNO;2;1;1;1;0;0;0;18;17;1;;;;;;;;;1 hora, 30 min;18:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES DE SALON;1;0;0;1;1;1;1;20;19;1;;;2 horas;19:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES DE SALON;2;0;0;1;1;1;1;20;18;2;;;;;;;;;;;2 horas;11:30;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES DE SALON;1;0;0;1;1;1;1;10;10;0;2 horas;19:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES DE SALON;2;0;0;1;1;1;1;10;10;0;;;;;2 horas;19:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES DE SALON;3;0;0;1;1;1;1;10;10;0;;;;;;;2 horas;19:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES LATINOS;1;0;0;1;1;1;1;20;19;1;;;;;;;2 horas;10:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES LATINOS;1;0;0;1;1;1;1;10;10;0;;;;;2 horas;17:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES LATINOS;2;0;0;1;1;1;1;10;9;1;;;;;;;;;;;2 horas;18:00;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CATA DE VINOS;1;0;0;0;1;1;1;12;12;0;;;;;;;2 horas;19:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CATA DE VINOS;2;0;0;0;1;1;1;12;12;0;;;;;;;;;2 horas;19:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CATA DE VINOS;3;0;0;0;1;1;1;12;9;3;;;;;2 horas;19:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;10;0;0;1;1;1;1;18;18;0;;;;;;;;;2 horas;12:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;1;0;0;1;1;1;1;18;18;0;;;2 horas;10:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;2;0;0;1;1;1;1;18;18;0;;;2 horas;12:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;3;0;0;1;1;1;1;18;18;0;;;2 horas;17:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;4;0;0;1;1;1;1;18;18;0;;;;;2 horas;10:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;5;0;0;1;1;1;1;18;18;0;;;;;2 horas;12:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;6;0;0;1;1;1;1;18;18;0;;;;;;;2 horas;10:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;7;0;0;1;1;1;1;18;18;0;;;;;;;2 horas;12:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;8;0;0;1;1;1;1;18;18;0;;;;;;;;;2 horas;10:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;11;0;0;1;1;1;1;18;17;1;;;;;;;;;;;2 horas;12:00;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CONOCER MADRID;9;0;0;1;1;1;1;18;18;0;;;;;;;;;2 horas;12:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CORTE Y CONFECCION;1;0;0;1;1;1;1;11;11;0;3 horas;10:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CORTE Y CONFECCION;2;0;0;1;1;1;1;11;11;0;;;3 horas;17:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CORTE Y CONFECCION;3;0;0;1;1;1;1;11;11;0;;;;;3 horas;17:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CORTE Y CONFECCION;4;0;0;1;1;1;1;11;11;0;;;;;;;;;3 horas;17:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;CORTE Y CONFECCION;5;0;0;1;1;1;1;11;11;0;;;;;;;3 horas;17:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;ESTIRAMIENTO Y TONIFICACION;1;0;0;1;1;1;1;20;20;0;1 hora;10:30;;;1 hora;10:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;FOTOGRAFIA DIGITAL;1;0;0;1;1;1;1;12;10;2;;;2 horas;11:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;20;20;0;1 hora;12:00;;;1 hora;12:00;;;1 hora;12:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;20;20;0;1 hora;9:00;;;1 hora;9:00;;;1 hora;9:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;GIMNASIA DE MANTENIMIENTO;2;0;0;1;1;1;1;20;20;0;1 hora;10:00;;;1 hora;10:00;;;1 hora;10:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;GUITARRA;1;0;1;1;0;0;0;12;12;0;;;;;;;;;;;2 horas;12:00;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;GUITARRA;1;0;0;0;1;1;1;13;13;0;;;;;;;;;;;2 horas;10:00;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;GUITARRA;2;0;0;0;1;1;1;13;12;1;;;;;;;;;;;2 horas;12:00;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;HISTORIA DE ESPAÑA;1;0;0;1;1;1;1;16;16;0;;;2 horas;17:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TEATRO;1;0;0;1;1;1;1;18;17;1;2 horas;19:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INFORMATICA;1;0;0;1;1;1;1;12;12;0;;;;;;;2 horas;17:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;1;0;0;1;1;1;1;16;14;2;2 horas;17:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;1;1;1;1;0;0;0;14;14;0;1 hora;16:30;;;1 hora;16:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;2;0;0;1;1;1;1;16;13;3;2 horas;18:30;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;2;1;1;1;0;0;0;14;6;8;1 hora;17:30;;;1 hora;17:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;3;1;1;1;0;0;0;14;9;5;;;1 hora;17:30;;;1 hora;17:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;3;0;0;1;1;1;1;16;16;0;;;2 horas;11:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;4;0;0;1;1;1;1;16;15;1;;;;;2 horas;11:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;5;0;0;1;1;1;1;16;14;2;;;;;2 horas;18:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;6;0;0;1;1;1;1;16;13;3;;;;;;;;;2 horas;9:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;7;0;0;1;1;1;1;16;16;0;;;;;;;;;2 horas;11:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;1;0;0;1;1;1;1;16;13;3;;;2 horas;18:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INGLES;2;0;0;1;1;1;1;16;16;0;;;;;;;2 horas;11:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INICIACION AL CANTO;1;0;0;1;1;1;1;8;7;1;2 horas;17:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;INICIACION AL CANTO;2;0;0;1;1;1;1;8;8;0;;;2 horas;17:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;MANUALIDADES;1;0;0;1;1;1;1;14;14;0;;;;;;;3 horas;10:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;MEDITACION;1;0;0;1;1;1;1;20;15;5;1 hora;9:00;;;1 hora;9:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;MINDFULNESS;1;0;0;1;1;1;1;20;19;1;;;;;;;;;2 horas;17:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;NEUROBIC;1;0;0;1;1;1;1;16;15;1;;;2 horas;17:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;1;0;0;1;1;1;1;12;12;0;2 horas;9:30;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;2;0;0;1;1;1;1;12;12;0;;;;;2 horas;9:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;NUEVAS TECNOLOGIAS EN DISPOSITIVOS MOVILES;3;0;0;1;1;1;1;12;11;1;;;;;2 horas;17:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;OFIMATICA Y NUEVAS TECNOLOGIAS;1;0;0;1;1;1;1;12;12;0;2 horas;11:30;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;OFIMATICA Y NUEVAS TECNOLOGIAS;2;0;0;1;1;1;1;12;12;0;;;;;2 horas;11:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;1;0;0;1;1;1;1;20;19;1;1 hora;11:00;;;1 hora;11:00;;;1 hora;11:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;2;0;0;1;1;1;1;20;20;0;1 hora;13:00;;;1 hora;13:00;;;1 hora;13:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;3;0;0;1;1;1;1;20;19;1;1 hora;16:00;;;1 hora;16:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;4;0;0;1;1;1;1;20;20;0;1 hora;17:00;;;1 hora;17:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;1;0;0;1;1;1;1;20;20;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;5;0;0;1;1;1;1;20;20;0;1 hora;18:00;;;1 hora;18:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;6;0;0;1;1;1;1;20;20;0;1 hora;19:00;;;1 hora;19:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;7;0;0;1;1;1;1;20;20;0;1 hora;20:00;;;1 hora;20:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;8;0;0;1;1;1;1;20;20;0;;;1 hora;9:00;;;1 hora;9:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;10;0;0;1;1;1;1;20;20;0;;;1 hora;11:00;;;1 hora;11:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;11;0;0;1;1;1;1;20;20;0;;;1 hora;12:00;;;1 hora;12:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;12;0;0;1;1;1;1;20;20;0;;;1 hora;13:00;;;1 hora;13:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;13;0;0;1;1;1;1;20;20;0;;;1 hora;17:00;;;1 hora;17:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;14;0;0;1;1;1;1;20;20;0;;;1 hora;18:00;;;1 hora;18:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PILATES;15;0;0;1;1;1;1;20;20;0;;;1 hora;19:00;;;1 hora;19:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;1;1;1;1;0;0;0;14;14;0;;;1 hora, 30 min;17:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;1;0;0;1;1;1;1;14;14;0;3 horas;10:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;2;1;1;1;0;0;0;14;7;7;;;;;;;1 hora, 30 min;16:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;2;0;0;1;1;1;1;14;14;0;3 horas;17:30;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;3;0;0;1;1;1;1;14;14;0;;;3 horas;10:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;4;0;0;1;1;1;1;14;14;0;;;;;3 horas;17:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;PINTURA;5;0;0;1;1;1;1;14;14;0;;;;;;;3 horas;18:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;COSTURA ARTESANAL;1;0;0;1;1;1;1;14;14;0;3 horas;17:30;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;RESTAURACION DE MUEBLES;3;0;0;1;1;1;1;14;14;0;;;3 horas;10:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;RESTAURACION DE MUEBLES;1;0;0;1;1;1;1;14;14;0;3 horas;10:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;RESTAURACION DE MUEBLES;4;0;0;1;1;1;1;14;13;1;;;3 horas;17:30;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;RESTAURACION DE MUEBLES;5;0;0;1;1;1;1;14;14;0;;;;;3 horas;10:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;RESTAURACION DE MUEBLES;6;0;0;1;1;1;1;14;13;1;;;;;;;3 horas;17:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;RESTAURACION DE MUEBLES;7;0;0;1;1;1;1;14;14;0;;;;;;;;;3 horas;10:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILE ESPAÑOL;1;0;0;1;1;1;1;20;18;2;2 horas;17:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILE ESPAÑOL;2;0;0;1;1;1;1;20;18;2;;;1 hora;12:00;;;1 hora;12:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TAI CHI;1;0;0;1;1;1;1;20;20;0;;;1 hora;10:00;;;1 hora;10:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TAI CHI;2;0;0;1;1;1;1;20;18;2;;;;;2 horas;17:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TALLA EN MADERA;1;0;0;1;1;1;1;14;14;0;;;;;;;3 horas;10:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TEATRO;1;0;1;1;0;0;0;14;14;0;;;;;;;;;1 hora, 30 min;17:30;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TEATRO;1;0;0;0;1;1;1;18;17;1;;;2 horas;19:00;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TEATRO;2;0;0;0;1;1;1;18;17;1;;;;;;;;;2 horas;19:00;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TECNICAS DE HABLAR EN PUBLICO/ ORATORIA;1;0;0;1;1;1;1;16;16;0;;;;;;;2 horas;18:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TECNICAS DE MEMORIA;1;0;0;1;1;1;1;16;16;0;;;1 hora;10:30;;;1 hora;10:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;TECNICAS DE MEMORIA;2;0;0;1;1;1;1;16;16;0;;;1 hora;11:30;;;1 hora;11:30;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;MINDFULNESS;1;0;0;1;1;1;1;16;15;1;2 horas;17:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;1;0;0;1;1;1;1;20;20;0;1 hora;10:00;;;1 hora;10:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;2;0;0;1;1;1;1;20;19;1;1 hora;11:00;;;1 hora;11:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;3;0;0;1;1;1;1;20;20;0;1 hora;12:00;;;1 hora;12:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;4;0;0;1;1;1;1;20;20;0;1 hora;19:00;;;1 hora;19:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;1;0;0;1;1;1;1;20;18;2;;;1 hora;19:00;;;1 hora;19:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;5;0;0;1;1;1;1;20;20;0;1 hora;20:00;;;1 hora;20:00;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;6;0;0;1;1;1;1;20;20;0;;;1 hora;16:00;;;1 hora;16:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;7;0;0;1;1;1;1;20;20;0;;;1 hora;17:00;;;1 hora;17:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;8;0;0;1;1;1;1;20;20;0;;;1 hora;18:00;;;1 hora;18:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGA;10;0;0;1;1;1;1;20;20;0;;;1 hora;20:00;;;1 hora;20:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;YOGUILATES;1;0;0;1;1;1;1;20;20;0;;;1 hora;11:00;;;1 hora;11:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES LATINOS;1;0;0;1;1;1;1;20;19;1;1 hora;11:30;;;1 hora;11:30;;;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES LATINOS;2;0;0;1;1;1;1;20;19;1;;;1 hora;17:00;;;1 hora;17:00;;;;;;
11;CARABANCHEL;C.C. FERNANDO LAZARO CARRETER;BAILES LATINOS;3;0;0;1;1;1;1;20;20;0;;;1 hora;18:00;;;1 hora;18:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;ACUARELA;1;0;0;1;1;1;1;12;12;0;;;;;;;2 horas;10:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;ACUARELA;2;0;0;1;1;1;1;12;12;0;;;;;;;;;2 horas;10:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;HISTORIA DEL ARTE;1;0;0;1;1;1;1;24;24;0;;;;;2 horas;10:00;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;HISTORIA DEL ARTE;2;0;0;1;1;1;1;24;24;0;;;;;2 horas;12:00;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;HISTORIA DEL ARTE;3;0;0;1;1;1;1;24;24;0;;;;;;;;;2 horas;10:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;HISTORIA DEL ARTE;4;0;0;1;1;1;1;24;24;0;;;;;;;;;2 horas;12:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;HISTORIA DEL ARTE;5;0;0;1;1;1;1;24;6;18;;;;;;;2 horas;12:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;BAILES DE SALON;1;0;0;1;1;1;1;24;24;0;;;;;;;;;2 horas;20:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;BAILES DE SALON;1;0;0;1;1;1;1;24;24;0;;;;;;;;;2 horas;18:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;BODY COMBAT;1;0;0;1;1;1;1;22;20;2;;;1 hora;19:30;;;1 hora;19:30;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;1;0;0;1;1;1;1;24;24;0;;;;;;;2 horas;10:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;2;0;0;1;1;1;1;24;24;0;;;2 horas;10:00;;;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;3;0;0;1;1;1;1;25;24;1;;;2 horas;12:00;;;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;4;0;0;1;1;1;1;24;24;0;;;;;2 horas;10:00;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;5;0;0;1;1;1;1;24;24;0;2 horas;10:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;6;0;0;1;1;1;1;24;24;0;2 horas;12:00;;;;;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;7;0;0;1;1;1;1;24;24;0;;;;;2 horas;12:00;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CONOCER MADRID;8;0;0;1;1;1;1;24;23;1;;;;;;;2 horas;10:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CORTE Y CONFECCION;1;0;0;1;1;1;1;12;12;0;;;3 horas;9:30;;;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CORTE Y CONFECCION;2;0;0;1;1;1;1;12;12;0;;;;;3 horas;9:30;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;CORTE Y CONFECCION;3;0;0;1;1;1;1;12;12;0;;;3 horas;17:30;;;;;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;ENCAJE DE BOLILLOS;1;0;0;1;1;1;1;11;9;2;;;;;;;2 horas;10:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;ENCAJE DE BOLILLOS;2;0;0;1;1;1;1;11;11;0;;;;;;;2 horas;16:30;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;FOTOGRAFIA DIGITAL;1;0;0;1;1;1;1;12;7;5;;;;;;;;;2 horas;11:30;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;FOTOGRAFIA DIGITAL;2;0;0;1;1;1;1;12;9;3;;;;;;;;;2 horas;19:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;FOTOGRAFIA DIGITAL;1;0;0;1;1;1;1;12;11;1;;;;;;;;;2 horas;9:30;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;FOTOGRAFIA DIGITAL;2;0;0;1;1;1;1;12;5;7;;;;;;;;;2 horas;17:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;22;16;6;;;1 hora;10:00;;;1 hora;10:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GIMNASIA DE MANTENIMIENTO;1;0;0;1;1;1;1;22;22;0;1 hora;9:30;;;;;;;1 hora;9:30;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GIMNASIA DE MANTENIMIENTO;2;0;0;1;1;1;1;22;20;2;1 hora;10:30;;;;;;;1 hora;10:30;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GIMNASIA DE MANTENIMIENTO;3;0;0;1;1;1;1;22;21;1;;;1 hora;11:00;;;1 hora;11:00;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GIMNASIA DE MANTENIMIENTO;4;0;0;1;1;1;1;23;23;0;;;1 hora;19:30;;;1 hora;19:30;;;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GIMNASIA DE MANTENIMIENTO;5;0;0;1;1;1;1;22;21;1;;;;;1 hora;10:00;;;1 hora;10:00;;;;
11;CARABANCHEL;C.C. GARCIA LORCA;GUITARRA CLASICA;1;0;1;1;0;0;0;12;11;1;;;;;;;;;2 horas;17:30;;;;
